id,name,city_name,country_id,cancelled,year,month,day,end_year,end_month,end_day
AkersKuba2026,ÅkersKuba 2026,Åkersberga,Sweden,0,2026,2,7,2026,2,7
AkibaExpoOpen2018,Akiba Expo Open 2018,Santiago,Chile,0,2018,12,8,2018,12,8
AKMeetsSpeedcubing2022,AssoKappa Meets Speedcubing 2022,Varese,Italy,0,2022,5,14,2022,5,14
AktobeCubeDays2018,Aktobe Cube Days 2018,Aktobe,Kazakhstan,0,2018,3,3,2018,3,4
AlabamaChampionship2024,Alabama Championship 2024,"Gadsden, Alabama",USA,0,2024,5,11,2024,5,12
AlabamaCrimsonCubingFall2025,Alabama Crimson Cubing Fall 2025,"Tuscaloosa, Alabama",USA,0,2025,10,12,2025,10,12
AlagoinhasOpen2017,Alagoinhas Open 2017,"Alagoinhas, Bahia",Brazil,0,2017,4,30,2017,4,30
AlandOpen2026,Åland Open 2026,Mariehamn,Finland,0,2026,7,3,2026,7,5
AlaniaOpen2010,Alania Open 2010,Aachen,Germany,0,2010,6,26,2010,6,27
AlaniaOpen2011,Alania Open 2011,Aachen,Germany,0,2011,6,10,2011,6,12
AlbaceteAgoraOpen2024,Albacete Ágora Open 2024,Albacete,Spain,0,2024,6,15,2024,6,15
AlbaceteAgoraOpen2025,Albacete Ágora Open 2025,Albacete,Spain,0,2025,6,14,2025,6,15
AlbaceteCubeayVete2025,Albacete Cubea y Vete 2025,Albacete,Spain,0,2025,2,8,2025,2,9
AlbaceteOpen2016,Albacete Open 2016,Albacete,Spain,0,2016,5,21,2016,5,22
AlbaceteOpen2018,Albacete Open 2018,Albacete,Spain,0,2018,11,17,2018,11,18
AlbaceteOpen2023,Albacete Open 2023,Albacete,Spain,0,2023,11,18,2023,11,19
AlbaceteOpen2025,Albacete Open 2025,Albacete,Spain,0,2025,11,1,2025,11,2
AlbaIuliaCubing2022,Alba Iulia Cubing 2022,Alba Iulia,Romania,0,2022,10,28,2022,10,29
AlbanianOpen2018,Albanian Open 2018,Tirana,Albania,0,2018,4,14,2018,4,14
AlbanianOpen2019,Albanian Open 2019,Tirana,Albania,0,2019,2,16,2019,2,16
AlbanianOpen2022,Albanian Open 2022,Tirana,Albania,0,2022,6,25,2022,6,25
AlbanyFall2019,Albany Fall 2019,"Albany, Wisconsin",USA,0,2019,11,9,2019,11,9
AlbanySummerSolving2022,Albany Summer Solving 2022,"Albany, Western Australia",Australia,0,2022,2,5,2022,2,5
AlbanySummerSolving2023,Albany Summer Solving 2023,"Albany, Western Australia",Australia,0,2023,1,28,2023,1,28
AlbanySummerSolving2024,Albany Summer Solving 2024,"Albany, Western Australia",Australia,0,2024,1,27,2024,1,27
AlbanySummerSolving2025,Albany Summer Solving 2025,"Albany, Western Australia",Australia,0,2025,1,25,2025,1,25
AlbanyWinter2019,Albany Winter 2019,"Albany, Wisconsin",USA,0,2019,2,16,2019,2,16
Alberta10thAnniversary2025,Alberta 10th Anniversary 2025,"Sherwood Park, Alberta",Canada,0,2025,1,3,2025,1,5
Alberta5thAnniversary2020,Alberta 5th Anniversary 2020,"Sherwood Park, Alberta",Canada,0,2020,1,18,2020,1,19
AlBireh2025,Al Bireh 2025,Al-Bireh,Palestine,0,2025,2,20,2025,2,21
AlborzGreenCup2019,Alborz Green Cup 2019,Alborz,Iran,0,2019,3,7,2019,3,8
AlbuquerqueCubefest2024,Albuquerque Cubefest 2024,"Albuquerque, New Mexico",USA,0,2024,11,16,2024,11,16
AlbuquerqueSpring2016,Albuquerque Spring 2016,"Albuquerque, New Mexico",USA,0,2016,5,14,2016,5,14
AlcalalaReal2017,Alcalá la Real 2017,"Alcalá la Real, Jaén",Spain,0,2017,1,28,2017,1,28
AlcobendasOpen2026,Alcobendas Virgen de la Paz Open 2026,"Alcobendas, Madrid",Spain,0,2026,1,31,2026,1,31
ALCrimsonCubingSpring2025,Alabama Crimson Cubing Spring 2025,"Tuscaloosa, Alabama",USA,0,2025,3,22,2025,3,22
ALCubersWarmUp2023,AL Cubers Warm Up 2023,"Birmingham, Alabama",USA,0,2023,4,1,2023,4,1
AldeillaFMCOpen2023,Aldeilla FMC Open 2023,"Santa María del Águila, Almería",Spain,0,2023,7,22,2023,7,23
AldeillaMentalBreakdown2022,Aldeílla Mental Breakdown 2022,"Santa María del Águila, Almería",Spain,0,2022,6,11,2022,6,12
AldeillaOpen2022,Aldeilla Open 2022,"Santa María del Águila, Almería",Spain,0,2022,8,20,2022,8,21
AldeillaOpen2023,Aldeilla Open 2023,"Santa María del Águila, Almería",Spain,0,2023,2,11,2023,2,12
AldeillasinFMCOpen2023,Aldeilla sin FMC Open 2023,"Santa María del Águila, Almería",Spain,0,2023,10,14,2023,10,15
AldeillaWinterOpen2025,Aldeilla Winter Open 2025,"Santa María del Águila, Almería",Spain,0,2025,2,1,2025,2,2
AldergroveClockFest2025,Aldergrove Clock Fest 2025,"Aldergrove, British Columbia",Canada,0,2025,4,19,2025,4,19
AleksandrusCube2014,Aleksandrus Cube 2014,Frydman,Poland,0,2014,5,17,2014,5,18
Alekuben2024,Alekuben 2024,Alafors,Sweden,0,2024,11,2,2024,11,3
Alekuben2026,Alekuben 2026,Nödinge-Nol,Sweden,0,2026,2,7,2026,2,8
AlexandriaOpen2025,Alexandria Open 2025,Alexandria,Egypt,0,2025,10,24,2025,10,25
AlfredoIriarteBogota2025,Alfredo Iriarte Bogotá 2025,Bogotá,Colombia,0,2025,11,1,2025,11,1
AlgeriaSummerOpen2017,Algeria Summer Open 2017,Alger,Algeria,0,2017,8,28,2017,8,28
AlgeriaSummerOpen2023,Algeria Summer Open 2023,Setif,Algeria,0,2023,7,8,2023,7,8
AlgeriaWinter2016,Algeria Winter 2016,Algiers,Algeria,0,2016,12,24,2016,12,24
AlgeriaWinterOpen2017,Algeria Winter Open 2017,Algiers,Algeria,0,2017,12,28,2017,12,28
AlgersSummerOpen2016,Algers Summer Open 2016,Alger,Algeria,0,2016,8,20,2016,8,20
AlgiersSummerOpen2022,Algiers Summer Open 2022,Algiers,Algeria,0,2022,9,5,2022,9,5
AlgorithmsinAntipolo2023,Algorithms in Antipolo 2023,Antipolo City,Philippines,0,2023,6,25,2023,6,25
AlgorithmsinAntipoloII2024,Algorithms in Antipolo II 2024,Antipolo City,Philippines,0,2024,12,8,2024,12,8
AlgorithmsinAntipoloIII2025,Algorithms in Antipolo III 2025,Antipolo City,Philippines,0,2025,11,30,2025,11,30
AlgorithmsinArchbold2026,Algorithms in Archbold 2026,"Archbold, Ohio",USA,0,2026,4,11,2026,4,11
AlgorithmsonAbercorn2023,Algorithms on Abercorn 2023,"Savannah, Georgia",USA,0,2023,11,19,2023,11,19
AlgsinAnkeny2024,Algs in Ankeny 2024,"Ankeny, Iowa",USA,0,2024,3,9,2024,3,9
AlgsinAnkeny2025,Algs in Ankeny 2025,"Ankeny, Iowa",USA,0,2025,5,24,2025,5,24
AlhambraLMO2014,Alhambra LMO 2014,Granada,Spain,0,2014,11,15,2014,11,16
AlicanteOpen2016,Alicante Open 2016,Alicante,Spain,0,2016,8,20,2016,8,20
AlicanteOpen2017,Alicante Open 2017,Alicante,Spain,0,2017,11,25,2017,11,26
AlicanteOpen2019,Alicante Open 2019,Alicante,Spain,0,2019,12,21,2019,12,21
AlisoNiguelSummer2024,Aliso Niguel Summer 2024,"Aliso Viejo, California",USA,0,2024,9,8,2024,9,8
ALittleFuninLittletonCO2025,A Little Fun in Littleton Colorado 2025,"Littleton, Colorado",USA,0,2025,1,18,2025,1,18
AlJeelOpen2022,Al Jeel Open 2022,Irbid ,Jordan,0,2022,10,1,2022,10,1
ALL1EmpireState2024,ALL1- Empire State 2024,"Albany, New York",USA,0,2024,11,2,2024,11,3
ALL1Oxford2024,ALL1- Oxford 2024,"Oxford, Ohio",USA,0,2024,11,2,2024,11,2
ALL1Pittsburgh2023,ALL1- Pittsburgh 2023,"Pittsburgh, Pennsylvania",USA,0,2023,11,4,2023,11,5
AllAboard2017,All Aboard 2017,"Athens, Georgia",USA,0,2017,2,25,2017,2,25
AllBlindAdelaide2026,All Blind Adelaide 2026,"Adelaide, South Australia",Australia,0,2026,3,29,2026,3,29
AlleModAlleiAllerod2024,Alle Mod Alle i Allerød 2024,Lillerød,Denmark,0,2024,4,6,2024,4,6
AllenEagleCubing2020,Allen Eagle Cubing 2020,"Allen, Texas",USA,1,2020,8,1,2020,8,1
AllesammenSammeniRoskilde2024,Allesammen Sammen i Roskilde 2024,Roskilde,Denmark,0,2024,9,29,2024,9,29
AllEventsinStockholm2024,All Events in Stockholm 2024,Sollentuna,Sweden,0,2024,1,28,2024,1,28
AllianceBigCubes2025,Big Cubes in an Alliance Clubhouse 2025,"Alliance, Ohio",USA,0,2025,11,22,2025,11,22
AllianceForEducation2015,Alliance for Education 2015,"San Bernardino, California",USA,0,2015,6,13,2015,6,13
AllIsWell2015,All is Well 2015,Tainan,Taiwan,0,2015,3,7,2015,3,7
AllisWell2016,All is Well 2016,Kaohsiung,Taiwan,0,2016,3,12,2016,3,12
AllisWell2017,All is Well 2017,Tainan,Taiwan,0,2017,4,8,2017,4,8
AllisWell2018,All is Well 2018,Tainan,Taiwan,0,2018,4,14,2018,4,14
AllisWellTainan2019,All is Well Tainan 2019,Tainan,Taiwan,0,2019,5,5,2019,5,5
AllorNothingBogota2023,All or Nothing Bogotá 2023,Bogotá,Colombia,0,2023,3,26,2023,3,26
AllQuietinLexington2022,All Quiet in Lexington 2022,"Lexington, Massachusetts",USA,0,2022,12,23,2022,12,23
AllRoundersinStobierna2023,All Rounders in Stobierna 2023,Stobierna,Poland,0,2023,11,11,2023,11,12
AllRoundersKatowiceI2026,All Rounders Katowice I 2026,Katowice,Poland,0,2026,5,1,2026,5,3
AllRoundersKatowiceII2026,All Rounders Katowice II 2026,Katowice,Poland,0,2026,8,15,2026,8,16
AllRoundersKatowiceIII2026,All Rounders Katowice III 2026,Katowice,Poland,0,2026,10,31,2026,10,31
AllRoundersKatowiceIV2026,All Rounders Katowice IV 2026,Katowice,Poland,0,2026,12,31,2027,1,3
AllWelcomeAdelaide2024,All Welcome Adelaide 2024,"Adelaide, South Australia",Australia,0,2024,3,9,2024,3,9
AllWelcomeAdelaide2025,All Welcome Adelaide 2025,"Adelaide, South Australia",Australia,0,2025,3,22,2025,3,22
AlMadarOpen2025,Al-Madar Open 2025,Amman,Jordan,0,2025,2,7,2025,2,8
AlmadarSchool2022,Almadar International School 2022,Amman,Jordan,0,2022,5,27,2022,5,28
AlmatyAltynCube2018,Almaty Altyn Cube 2018,Almaty,Kazakhstan,0,2018,11,3,2018,11,4
AlmatyCubersOpen2024,Almaty Cubers Open 2024,Almaty,Kazakhstan,0,2024,1,27,2024,1,28
AlmatyCubingRush2026,Almaty Cubing Rush 2026,Almaty,Kazakhstan,0,2026,4,11,2026,4,12
AlmatyNewYear2026,Almaty New Year 2026,Almaty ,Kazakhstan,0,2026,1,3,2026,1,4
AlmatySnowflakeCube2019,Almaty Snowflake Cube 2019,Almaty,Kazakhstan,0,2019,12,7,2019,12,8
AlmatySpring2024,Almaty Spring 2024,Almaty ,Kazakhstan,0,2024,3,26,2024,3,27
AlmatySummer2018,Almaty Summer 2018,Almaty,Kazakhstan,0,2018,6,2,2018,6,3
AlmatySummer2025,Almaty Summer 2025,Almaty ,Kazakhstan,0,2025,5,31,2025,6,1
AlmatyWinterCube2019,Almaty Winter Cube 2019,Almaty,Kazakhstan,0,2019,1,12,2019,1,13
AlmetOpen2018,Almet Open 2018,Almetyevsk,Russia,0,2018,9,15,2018,9,16
AlmostFlaminiaOpen2024,Almost Flaminia Open 2024,Foligno,Italy,0,2024,6,22,2024,6,23
AlmostRomeOpen2017,Almost Rome Open 2017,Nepi,Italy,0,2017,3,26,2017,3,26
AlphaCubingA2023,AlphaCubing A 2023,"Alpharetta, Georgia",USA,0,2023,5,6,2023,5,6
AlphaCubingB2023,AlphaCubing B 2023,"Alpharetta, Georgia",USA,0,2023,5,7,2023,5,7
AlphaLumenOpen2018,Alpha Lumen Open 2018,"São José dos Campos, São Paulo",Brazil,0,2018,6,23,2018,6,23
AlpharettaOpen2016,Alpharetta Open 2016,"Milton, Georgia",USA,0,2016,4,23,2016,4,23
AlphenCubing2023,Alphen Cubing 2023,Alphen aan de Rijn,Netherlands,0,2023,2,5,2023,2,5
AlphenCubing2025,Alphen Cubing 2025,Alphen aan den Rijn,Netherlands,0,2025,1,19,2025,1,19
AlphenTracktoRecords24h2023,On Alphen Track to Records 24h 2023,Alphen aan de Rijn,Netherlands,0,2023,8,26,2023,8,27
AltaiSpecial2019,Altai Special 2019,"SEZ ""Biryuzovaya Katun"", Altai",Russia,0,2019,6,25,2019,6,26
AltamiraJogjaIstimewa2015,Altamira Jogja Istimewa 2015,Yogyakarta,Indonesia,0,2015,4,18,2015,4,19
Altasierra2017,Altasierra 2017,"Espartinas, Sevilla",Spain,0,2017,2,18,2017,2,18
Altasierra2018,Altasierra 2018,"Espartinas, Sevilla",Spain,0,2018,2,24,2018,2,24
AltavistaBigOpen2024,Altavista Big Open 2024,Montevideo,Uruguay,0,2024,3,23,2024,3,24
AltavistaBogota2023,Altavista Bogotá 2023,Bogotá,Colombia,0,2023,6,25,2023,6,25
AltavistaMindblowing2025,Altavista Mind-blowing 2025,Montevideo,Uruguay,0,2025,3,23,2025,3,23
AltavistaNxN2022,Altavista NxN 2022,Montevideo,Uruguay,0,2022,2,13,2022,2,13
AltavistaNxN2023,Altavista NxN 2023,Montevideo,Uruguay,0,2023,2,12,2023,2,12
AltavistaOpen2023,Altavista Open 2023,Montevideo,Uruguay,0,2023,1,15,2023,1,15
AltavistaOpen2024,Altavista Open 2024,Montevideo,Uruguay,0,2024,2,3,2024,2,4
AltavistaOtonal2024,Altavista Otoñal 2024,Montevideo,Uruguay,0,2024,6,16,2024,6,16
AltavistaSideEvents2022,Altavista Side Events 2022,Montevideo,Uruguay,0,2022,2,6,2022,2,6
AltavistaSideEvents2023,Altavista Side Events 2023,Montevideo,Uruguay,0,2023,2,19,2023,2,19
AltavistaSideEvents2025,Altavista Side Events 2025,Montevideo,Uruguay,0,2025,1,26,2025,1,26
Altbier2011,Altbier 2011,Düsseldorf,Germany,0,2011,3,5,2011,3,6
Altbier2012,Altbier 2012,Düsseldorf,Germany,0,2012,2,25,2012,2,26
AlterdoChaoOpen2024,Alter do Chão Open 2024,Alter do Chão,Portugal,0,2024,5,18,2024,5,18
AlterdoChaoOpen2025,Alter do Chão Open 2025,Alter do Chão,Portugal,0,2025,5,17,2025,5,17
AltiplanicFMC2024,Altiplanic FMC 2024,Multiple Cities,XS,0,2024,5,5,2024,5,5
AltonaAlgorithms2019,Altona Algorithms 2019,"Melbourne, Victoria",Australia,0,2019,10,5,2019,10,6
AltonaAlgorithms2020,Altona Algorithms 2020,"Melbourne, Victoria",Australia,1,2020,7,31,2020,8,2
AltonaAlgorithms2021,Altona Algorithms 2021,"Melbourne, Victoria",Australia,1,2021,2,20,2021,2,21
AltonaAlgorithms2024,Altona Algorithms 2024,"Melbourne, Victoria",Australia,0,2024,3,2,2024,3,3
AltonaAlgorithmsAttempt22021,Altona Algorithms Attempt 2 2021,"Melbourne, Victoria",Australia,0,2021,4,17,2021,4,18
AltosPlaceres2026,Altos Placeres 2026,Valparaiso,Chile,0,2026,3,28,2026,3,28
AlZarqaOpen2022,Al Zarqa Open 2022,Al Zarqa,Jordan,0,2022,10,29,2022,10,29
AlzateOficial2018,Álzate Oficial 2018,Medellin,Colombia,0,2018,4,7,2018,4,8
Alziramuevelaspiezas2017,Alzira mueve las piezas 2017,"Alzira, Valencia",Spain,0,2017,2,25,2017,2,26
AmagasakiOpen2009,Amagasaki Open 2009,Amagasaki,Japan,0,2009,1,12,2009,1,12
AmaltheaCubeOpen2024,Amalthea Cube Open 2024,"Gandhinagar, Gujarat",India,0,2024,11,10,2024,11,10
AmaltheaOpen2019,Amalthea Open 2019,"Gandhinagar, Gujarat",India,0,2019,10,19,2019,10,19
AmaltheaSCMUOpen2015,Amalthea SCMU Open 2015,"Gandhinagar, Gujarat",India,0,2015,10,24,2015,10,24
AmaltheaSCMUOpen2016,Amalthea SCMU Open 2016,"Gandhinagar, Gujarat",India,0,2016,10,23,2016,10,23
Amatitlan2019,Amatitlán 2019,Guatemala City,Guatemala,0,2019,8,17,2019,8,17
AmbatoOpen2024,Ambato Open 2024,Ambato,Ecuador,0,2024,9,14,2024,9,14
AmecaNayarit2025,Ameca Nayarit 2025,"Nuevo Nayarit, Nayarit",Mexico,0,2025,1,18,2025,1,19
AmericanaOpen2012,Americana Open 2012,"Americana, São Paulo",Brazil,0,2012,12,1,2012,12,2
AmericanaOpen2018,Americana Open 2018,"Americana, São Paulo",Brazil,0,2018,12,1,2018,12,2
AmericanDreamNJ2025,American Dream NJ 2025,"East Rutherford, New Jersey",USA,0,2025,5,4,2025,5,4
AmericanSchoolBahrain2023,American School of Bahrain 2023,North Riffa,Bahrain,0,2023,5,6,2023,5,6
AmericanSchoolofBahrainA2024,American School of Bahrain A 2024,North Riffa,Bahrain,0,2024,2,16,2024,2,16
AmericanSchoolofBahrainB2024,American School of Bahrain B 2024,North Riffa,Bahrain,0,2024,2,17,2024,2,17
AmericasSchoolIIHuaraz2024,America's School Speedcubing II Huaraz 2024,Huaraz,Peru,0,2024,7,13,2024,7,13
AmericusOpen2017,Americus Open 2017,"Americus, Georgia",USA,0,2017,1,7,2017,1,7
AmherstFall2024,Amherst Fall 2024,"Amherst, Massachusetts",USA,0,2024,11,23,2024,11,23
AmherstFMCChallenge2024,Amherst FMC Challenge 2024,"Amherst, Massachusetts",USA,0,2024,5,11,2024,5,11
AmherstSpringChallenge2024,Amherst Spring Challenge 2024,"Amherst, Massachusetts",USA,0,2024,3,16,2024,3,16
AmherstSummer2022,Amherst Open 2022,"Amherst, Massachusetts",USA,0,2022,9,10,2022,9,11
AmherstWinterChallenge2025,Amherst Winter Challenge 2025,"Amherst, Massachusetts",USA,0,2025,1,25,2025,1,26
AMLIITGandhinagarOpen2025,AML IIT Gandhinagar Open 2025,"Gandhinagar, Gujarat",India,0,2025,11,8,2025,11,9
AmmanFMC2023,Amman FMC 2023,Amman,Jordan,0,2023,7,6,2023,7,6
AmmanFMC2025,Amman FMC 2025,Amman,Jordan,0,2025,9,20,2025,9,20
AmmanMentalBreakdown2025,Amman Mental Breakdown 2025,Amman,Jordan,0,2025,4,19,2025,4,19
AmmanMentalBreakdownII2025,Amman Mental Breakdown II 2025,Amman,Jordan,0,2025,11,28,2025,11,28
AmmanSpringA2026,Amman Spring A 2026,Amman,Jordan,0,2026,4,17,2026,4,17
AmmanSpringB2026,Amman Spring B 2026,Amman,Jordan,0,2026,4,18,2026,4,18
AmmanSummertime2022,Amman Summertime 2022,Amman,Jordan,0,2022,8,27,2022,8,28
AmmanWintertime2023,Amman Wintertime 2023,Amman,Jordan,0,2023,2,3,2023,2,4
AMondayinAshfield2024,A Monday in Ashfield 2024,"Ashfield, Massachusetts",USA,0,2024,12,30,2024,12,30
AmoreAmorebietaOpen2025,Amore Amorebieta Open 2025,"Amorebieta, Bizkaia",Spain,0,2025,2,15,2025,2,16
AmoreAmorebietaOpen2026,Amore Amorebieta Open 2026,"Amorebieta, Bizkaia",Spain,0,2026,2,21,2026,2,22
AmoreOpen2023,Amore Open 2023,"Amorebieta, Bizkaia",Spain,0,2023,2,25,2023,2,26
AmoreOpen2024,Amore Open 2024,"Amorebieta, Bizkaia",Spain,0,2024,2,17,2024,2,18
AMorninginCambridge2024,A Morning in Cambridge 2024,"Cambridge, Massachusetts",USA,0,2024,6,1,2024,6,1
AmoryAmistadAvesMaria2025,Amor y Amistad Aves María 2025,"Sabaneta, Antioquia",Colombia,0,2025,9,27,2025,9,28
Amrita2012,Amrita Cube Championship 2012,"Kollam, Kerala",India,0,2012,2,2,2012,2,2
AmritaCubeOpen2013,Amrita Cube Open 2013,"Kollam, Kerala",India,0,2013,3,1,2013,3,1
AmritaCubeOpen2020,Amrita Cube Open 2020,"Kollam, Kerala",India,0,2020,2,1,2020,2,1
AmritaCubeOpen2025,Amrita Cube Open 2025,"Kollam, Kerala",India,0,2025,5,31,2025,6,1
AmritaNewcomersTwistathon2025,Amrita Newcomers Twistathon 2025,"Kollam, Kerala",India,0,2025,3,1,2025,3,1
AmritaSilenceExperience2022,Amrita Silence Experience 2022,"Kollam, Kerala",India,1,2022,10,15,2022,10,16
AmritaSilenceOpen2022,Amrita Silence Open 2022,"Kollam, Kerala",India,0,2022,10,22,2022,10,23
AMRPlanetCubeOpen2025,AMR Planet Cube Open 2025,"Hyderabad, Telangana",India,0,2025,5,24,2025,5,25
AmstelveenOpen2011,Amstelveen Open 2011,Amstelveen,Netherlands,0,2011,10,8,2011,10,8
AmstelveenOpen2012,Amstelveen Open 2012,Amstelveen,Netherlands,0,2012,9,22,2012,9,22
AmstelveenOpen2013,Amstelveen Open 2013,Amstelveen,Netherlands,0,2013,10,13,2013,10,13
AmsterdamOpen2023,Amsterdam Open 2023,Amsterdam,Netherlands,0,2023,9,10,2023,9,10
AmsterdamOpen2026,Amsterdam Open 2026,Amsterdam,Netherlands,0,2026,2,22,2026,2,22
AnaadyantaCubeOpen2017,Anaadyanta Cube Open 2017,"Bengaluru, Karnataka",India,0,2017,3,11,2017,3,11
AnaadyantaCubeOpen2018,Anaadyanta Cube Open 2018,"Bengaluru, Karnataka",India,0,2018,3,9,2018,3,10
AnaadyantaCubeOpen2019,Anaadyanta Cube Open 2019,"Bengaluru, Karnataka",India,0,2019,3,8,2019,3,9
AnAfternooninCambridge2024,An Afternoon in Cambridge 2024,"Cambridge, Massachusetts",USA,0,2024,6,1,2024,6,1
AnAfternooninNyack2024,An Afternoon in Nyack 2024,"West Nyack, New York",USA,0,2024,9,29,2024,9,29
AnaheimA2022,Anaheim Winter A 2022,"Anaheim, California",USA,0,2022,2,5,2022,2,5
AnaheimB2022,Anaheim Winter B 2022,"Anaheim, California",USA,0,2022,2,6,2022,2,6
AnaheimFall2018,Anaheim Fall 2018,"Anaheim, California",USA,0,2018,9,15,2018,9,16
AnaheimFeet2019,Anaheim Feet 2019,"Anaheim, California",USA,0,2019,12,7,2019,12,7
AnaheimQualifier2019,Anaheim Qualifier 2019,"Anaheim, California",USA,0,2019,5,25,2019,5,25
AnahuacCubing2023,Anahuac Cubing 2023,Santiago,Chile,0,2023,7,29,2023,7,30
AnandCubeOpen2023,Anand Cube Open 2023,"Anand, Gujarat",India,0,2023,6,18,2023,6,18
Anapoima2023,Anapoima 2023,"Anapoima, Cundinamarca",Colombia,0,2023,12,3,2023,12,3
AnapoimaII2025,Anapoima II 2025,"Anapoima, Cundinamarca",Colombia,0,2025,2,2,2025,2,2
AnapolisOpen2024,Anápolis Open 2024,"Anápolis, Goiás",Brazil,0,2024,9,14,2024,9,15
AnapolisOpen2025,Anápolis Open 2025,"Anápolis, Goiás",Brazil,0,2025,8,16,2025,8,17
AnatoliyMorozOpen2015,Anatoliy Moroz Open 2015,Lviv,Ukraine,0,2015,11,28,2015,11,29
AnaunianSideEvents2025,Anaunian Side Events 2025,"Cles, Trento",Italy,0,2025,3,22,2025,3,23
AnchorageSpring2025,Anchorage Spring 2025,"Anchorage, Alaska",USA,0,2025,5,24,2025,5,24
AndersLarssonMemorial2017,Anders Larsson Memorial 2017,Sundbyberg,Sweden,0,2017,9,17,2017,9,17
AndesOpen2016,Andes Open 2016,Mérida,Venezuela,0,2016,6,25,2016,6,25
AndinaSpeedcubing2024,Andina Speedcubing 2024,Cusco,Peru,0,2024,3,15,2024,3,16
Andorra2016,Andorra 2016,Andorra la Vella,Andorra,0,2016,11,26,2016,11,26
Andorra2017,Andorra 2017,Andorra la Vella,Andorra,0,2017,11,25,2017,11,25
Andorra2018,Andorra 2018,Andorra la Vella,Andorra,0,2018,11,24,2018,11,24
Andorra2019,Andorra 2019,Andorra la Vella,Andorra,0,2019,11,30,2019,11,30
AndorranChampionship2024,Andorran Championship 2024,La Massana,Andorra,0,2024,10,12,2024,10,13
AndorranChampionship2025,Andorran Championship 2025,La Massana,Andorra,0,2025,10,11,2025,10,12
AndritzHumenneOpen2017,Andritz Humenné Open 2017,Humenné,Slovakia,0,2017,6,17,2017,6,18
ANewYearinAuckland2024,A New Year in Auckland 2024,Auckland,New Zealand,0,2024,1,20,2024,1,21
ANewYearinAuckland2025,A New Year in Auckland 2025,Auckland,New Zealand,0,2025,1,17,2025,1,18
ANewYearinAuckland2026,A New Year in Auckland 2026,Auckland,New Zealand,0,2026,1,16,2026,1,17
ANewYearinHamilton2023,A New Year in Hamilton 2023,Hamilton,New Zealand,0,2023,1,28,2023,1,29
ANewYearinSingapore2025,A New Year in Singapore 2025,Singapore,Singapore,0,2025,1,1,2025,1,1
AngersESEOpen2022,Angers ESEOpen 2022,Angers,France,0,2022,6,11,2022,6,12
AngujaOpen2017,Anguja Open 2017,Fernando de la Mora,Paraguay,0,2017,12,16,2017,12,16
AngujaOpenSIL2023,Anguja Open SIL 2023,Asunción,Paraguay,0,2023,10,21,2023,10,22
AnHuiUniversityOpen2015,AnHui University Open 2015,"Anhui, Hefei",China,0,2015,3,29,2015,3,29
AnhuiUniversitySmartOpen2017,Anhui University Smart Open 2017,"Hefei, Anhui",China,0,2017,3,11,2017,3,11
AnibalaoCubo2024,Aníbal ao Cubo 2024,"Itajaí, Santa Catarina",Brazil,0,2024,10,5,2024,10,5
AnibalaoCubo2025,Aníbal ao Cubo 2025,"Itajaí, Santa Catarina",Brazil,0,2025,7,5,2025,7,5
AniversarioEduardoValdivia2012,Aniversario Eduardo Valdivia 2012,Lima,Peru,0,2012,11,18,2012,11,18
AniversarioOpen2012,Aniversario Open 2012,Arequipa,Peru,0,2012,6,2,2012,6,2
AnjukLadangCube2018,Anjuk Ladang Cube 2018,Nganjuk,Indonesia,0,2018,4,22,2018,4,22
AnkaraApril2023,Ankara April 2023,Ankara,Turkey,0,2023,4,15,2023,4,16
AnkaraApril2025,Ankara April 2025,Ankara,Turkey,0,2025,4,5,2025,4,6
AnkaraAugust2024,Ankara August 2024,Ankara,Turkey,0,2024,8,10,2024,8,11
AnkaraBulut2019,Ankara Bulut 2019,Ankara,Turkey,0,2019,11,23,2019,11,24
AnkaraCubeWeekend2025,Ankara Cube Weekend 2025,Ankara,Turkey,0,2025,1,25,2025,1,26
AnkaraDecember2022,Ankara December 2022,Ankara,Turkey,0,2022,12,17,2022,12,18
AnkaraFall2019,Ankara Fall 2019,Ankara,Turkey,0,2019,9,21,2019,9,22
AnkaraFall2020,Ankara Fall 2020,Ankara,Turkey,0,2020,9,18,2020,9,20
AnkaraFall2022,Ankara Fall 2022,Ankara,Turkey,0,2022,11,26,2022,11,27
AnkaraGloriaOctober2025,Ankara Gloria October 2025,Ankara,Turkey,0,2025,10,18,2025,10,19
AnkaraGloriaWeekend2025,Ankara Gloria Weekend 2025,Ankara,Turkey,0,2025,9,27,2025,9,28
AnkaraJanuary2023,Ankara January 2023,Ankara,Turkey,0,2023,1,21,2023,1,22
AnkaraJuly2023,Ankara July 2023,Ankara,Turkey,0,2023,7,8,2023,7,9
AnkaraJune2023,Ankara June 2023,Ankara,Turkey,0,2023,6,3,2023,6,4
AnkaraJune2024,Ankara June 2024,Ankara,Turkey,0,2024,6,29,2024,6,30
AnkaraJuneA2025,Ankara June A 2025,Ankara,Turkey,0,2025,6,28,2025,6,28
AnkaraJuneB2025,Ankara June B 2025,Ankara,Turkey,0,2025,6,29,2025,6,29
AnkaraLobaBigCubesFeb2026,Ankara Loba Big Cubes Feb 2026,Ankara,Turkey,0,2026,2,15,2026,2,15
AnkaraMayA2025,Ankara May A 2025,Ankara,Turkey,0,2025,5,10,2025,5,10
